"","PLT_CN","PREVDIA.EM","DIA.EM","PREVDIA.AM","DIA.AM","PREVDIA.EITHER","DIA.EITHER","PREVDIA.OTHER","DIA.OTHER","PREVDIA.TOT","DIA.TOT","PREVSTEM.EM","STEM.EM","PREVSTEM.AM","STEM.AM","PREVSTEM.EITHER","STEM.EITHER","PREVSTEM.OTHER","STEM.OTHER","PREVSTEM.TOT","STEM.TOT","REMPER","prevTPA","TPA","latitude","longitude","elevation","X","C.storage","N.storage","depth","m.C.storage","m.N.storage","m.depth","pH_H2O","pH_CaCl2","m.Na.storage","m.K.storage","m.Mg.storage","m.Ca.storage","m.Al.storage","m.Mn.storage","m.Fe.storage","m.Ni.storage","m.Cu.storage","m.Zn.storage","m.Cd.storage","m.Pb.storage","m.S.storage","m.BrayP.storage","m.OlsenP.storage","map","mat"
"131","29124226010478",29.4,37.3,149,186,0,0,6.6,7,185,230.3,2,3,17,20,0,0,1,1,20,24,4.5,120.36092,138.415058,35.044622,-87.517989,770,1017,5.77522284444445,0.480847079111111,22.2225,5.5233,0.47004,20,6.205,5.63,3575.7,35322.6,20388.6,367857.9,1145.1,7179.6,148.2,121.2,0,53.4,133.2,334.5,2427.9,NA,NA,1535.19995117188,15.0799999237061
"132","29124348010478",183.4,201.5,57.9,76.9,0,0,0,0,241.3,278.4,14,15,7,9,0,0,0,0,21,24,5.2,126.378966,162.487242,35.513161,-87.293353,850,1018,4.15885800518519,0.234083066577778,25.1646666666667,3.6052,0.21176,20,6.44,5.645,579.8,14899.8,10087.6,200554,1193.8,4667,182.8,74.2,0,45,56.6,168.4,1535.2,NA,NA,1446.43005371094,14.539999961853
"133","29125036010478",82.3,89.7,74.3,91.28,0,0,42.9,44.7,199.5,225.68,8,8,8,10,0,0,6,6,22,24,5,132.397012,144.433104,35.184444,-88.565358,440,1020,3.04268456,0.1742447486,22.0955,2.3966,0.14697,20,5.165,4.475,361.1,3916.9,2806,7433.6,7445.1,2881.9,308.2,64.4,0,471.5,188.6,243.8,1161.5,1104,NA,1436.18994140625,15.4499998092651
"134","29125136010478",27.6,39.7,42.1,61.2,0,0,0,0,69.7,100.9,3,4,5,7,0,0,0,0,8,11,5,48.144368,66.198506,35.604183,-88.941048,390,1021,2.93118565074074,0.171924341011111,22.4976666666667,2.449,0.15097,20,5.315,4.56,747.3,20315.2,23076.9,64925.9,25043.7,7498.5,401.7,57.9,0,103.5,134.5,162.3,3725.8,1195,NA,1361.68005371094,15.4200000762939
"135","29125218010478",211.5,245.8,16.6,17.1,0,0,0,0,228.1,262.9,22,25,1,1,0,0,0,0,23,26,5.2,132.397012,150.45115,35.296706,-84.457668,1760,1022,4.41743369900552,0.110393786538981,24.9106666666667,3.79043977900553,0.0887606629834254,20,4.555,4,316.572928176796,7811.98950276243,1370.21933701657,3232.10718232044,41121.8756906077,781.360220994475,2790.05027624309,40.4220994475138,25.7552486187845,263.516574585635,0,636.371270718232,2615.04033149171,542.825966850829,NA,1485.28002929688,14.539999961853
"136","29125877010478",0,0,20.2,110.8,11.5,46.6,0,0,31.7,157.4,0,0,3,15,2,8,0,0,5,23,5.1,24.072184,138.415058,36.291263,-82.500729,1740,1027,3.87975589922652,0.294102721325967,22.8786666666667,3.60893093922652,0.279766961325967,20,5.75,5.07,550.539779005525,34688.382320442,39824.5480662983,156105.438674033,5511.09447513812,1884.0729281768,608.248066298343,14.3580110497238,0,26.8867403314917,107.546961325967,26.8867403314917,2196.39502762431,574.768508287293,NA,1113.5400390625,13.5100002288818
"137","29125958010478",163.4,170.23,104.2,110.5,0,0,0,0,267.6,280.73,14,14,11,11,0,0,0,0,25,25,5.1,150.45115,138.415058,35.385182,-87.886742,540,1028,4.67254755555556,0.480987831111111,22.54,4.3612,0.46772,20,5.17,4.63,5757.6,42945.2,32914.8,650965.2,31819.2,8952.4,4946.4,348,0,42,30.4,205.6,2008.4,3603.2,NA,1432.72998046875,14.6499996185303
"138","29126474010478",145.4,152,71.4,73.7,0,0,37.1,39.5,253.9,265.2,11,11,9,9,0,0,6,6,26,26,5.1,156.469196,156.469196,37.855359,-78.671751,720,1030,6.13834707407408,0.296258882222222,24.2333333333333,5.2697,0.26809,20,4.555,4.01,2223,9175,2469.7,5733,23487.1,1110.6,1772.5,30.8,0,133.5,0,195.1,4809.8,1078.4,NA,1212.63000488281,13.2700004577637
"139","29126565010478",176.3,180.3,24.6,26.4,0,0,0,0,200.9,206.7,13,13,3,3,0,0,0,0,16,16,5.1,96.288736,84.252644,37.723882,-79.908343,2620,1031,3.59839303703704,0.21748440962963,22.8998333333333,3.0906,0.19368,20,4.875,4.34,2300.4,7029,1854,16383.6,12951,13188.6,1027.8,0,0,181.8,0,0,4494.6,17193.6,NA,1108.86999511719,11.6400003433228
"140","29126634010478",13.4,33,62.6,142.9,0,0,6.2,7.1,82.2,183,2,5,10,22,0,0,1,1,13,28,5.1,72.216552,180.54138,37.401308,-78.896605,630,1032,4.81760036330571,0.317035635818877,21.9685,4.57800110497238,0.30381591160221,20,5.58,4.975,2204.70165745856,18623.0403314917,16772.6773480663,85853.7276243094,2113.8729281768,7761.17513812155,180.305524861878,68.7270718232044,0,42.0270718232044,0,8.9,2576.84033149171,808.406077348066,NA,1112.77001953125,13.5200004577637
"141","29126884010478",294.3,308.2,55.6,66.76,0,0,0,0,349.9,374.96,30,30,8,9,0,0,0,0,38,39,5.1,228.685748,216.649656,38.185606,-79.673125,3630,1033,7.02264545777778,0.420334588177778,25.6726666666667,5.5594,0.3549,20,4.335,3.78,2434.6,12810.7,3490.9,33920.6,69384.7,24815,760.2,8.4,44.1,1096.2,25.9,151.2,3089.1,18530.4,NA,1102.32995605469,8.60999965667725
"142","29127250010478",111.3,117.21,176.3,217.81,7,6.9,0,0,294.6,341.92,10,10,23,28,1,1,0,0,34,39,5.2,198.595518,198.595518,37.458439,-78.286377,470,1037,4.16560080222222,0.256478779111111,23.937,3.8668,0.24096,20,4.245,3.675,417.9,6541.5,5358.8,32369.7,7363.1,2766.1,1891.3,165.7,28.7,464,54.8,238.3,1745.6,4916.1,NA,1149.09997558594,13.8000001907349
"143","29127915010478",326,342.2,0,0,0,0,0,0,326,342.2,34,34,0,0,0,0,0,0,34,34,5,198.595518,186.559426,38.371797,-77.808611,290,1041,4.97783661111111,0.245052531111111,23.7676666666667,4.4422,0.22212,20,4.61,3.935,3920.8,27214.6,7405.8,21416.8,52513,2037.4,3621,230.6,60.8,216.8,15.2,513.8,6187.8,3795.4,NA,1075.63000488281,13.3100004196167
"144","29128479010478",102.4,109.3,51.4,53.8,0,0,15.3,15.4,169.1,178.5,10,10,4,4,0,0,1,1,15,15,5.1,90.27069,90.27069,37.194995,-80.741946,1850,1045,4.83510777281307,0.296896998582551,21.4181666666667,4.66425414364641,0.291054364640884,20,6.05,5.695,2527.64419889503,11891.3591160221,21745.617679558,227840.680662983,448.8,3105.9955801105,435.301657458564,0,0,8.8,8.8,0,1209.43425414365,2771.5955801105,NA,1009.16998291016,11.6199998855591
"145","29162040010478",130.6,139.15,0,0,0,0,0,0,130.6,139.15,8,8,0,0,0,0,0,0,8,8,7.9,0,0,36.130608,-92.34344,1120,1055,0.265852275,0.01116579555,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1206.06005859375,14.6400003433228
"146","29163417010478",181.11,205.28,0,0,0,0,0,0,181.11,205.28,14,14,0,0,0,0,0,0,14,14,9.4,0,0,33.83379,-93.586282,440,1065,0.400176365,0.01320410745,2.45533333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357.7900390625,16.6900005340576
"147","29164071010478",100.2,106.7,25.4,27.9,0,0,0,0,125.6,134.6,10,10,3,3,0,0,0,0,13,13,8.4,0,0,35.727025,-93.642244,1580,1069,3.48016766666667,0.244352262222222,22.1166666666667,3.1462,0.23359,20,4.705,4.175,358,10084,3204,23257,21443,15953.6,581.5,106.5,0,126.6,13.1,94.3,2451.7,811,NA,1352.64001464844,14.5299997329712
"148","29164335010478",109.7,116.75,53.1,56.6,0,0,0,0,162.8,173.35,10,10,7,7,0,0,0,0,17,17,8.7,0,0,34.499482,-93.414405,800,1071,0.164448631111111,0.00694775795555556,0.719666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422.92004394531,15.8599996566772
"149","29164525010478",108.9,119.22,0,0,0,0,0,0,108.9,119.22,10,10,0,0,0,0,0,0,10,10,8.6,0,0,35.785516,-93.059169,1890,1072,2.96223663418048,0.148751393016002,22.1801666666667,2.65369944751381,0.139101878453039,20,4.97,4.47,333.845303867403,5538.1546961326,2897.04972375691,18428.2209944751,9685.37016574586,5709.92154696133,247.423204419889,213.662983425414,0,83.0906077348066,39.6917127071823,48.9646408839779,1601.0044198895,724.820994475138,NA,1349.68005371094,13.7600002288818
"150","29164857010478",120,128.6,33.7,37.8,0,0,0,0,153.7,166.4,8,8,3,3,0,0,0,0,11,11,8.8,0,0,34.418052,-93.991327,1470,1074,0.66726816,0.0271338341625,0.275166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1716.94995117188,15.5500001907349
"151","29165495010478",78.5,85.04,0,0,0,0,0,0,78.5,85.04,11,11,0,0,0,0,0,0,11,11,8,0,0,35.586631,-92.4895,580,1078,0.38384495875,0.0164373798125,0.486833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311.61999511719,15.3800001144409
"152","29165696010478",18.1,19.46,27.6,32.45,0,0,0,0,45.7,51.91,1,1,3,3,0,0,0,0,4,4,8.7,0,0,35.073674,-93.260895,310,1079,0.08654415,0.0040729535,1.62983333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276.85998535156,16.1000003814697
"153","29167588010478",220.5,237.35,103.1,122.1,0,0,0,0,323.6,359.45,22,23,13,16,0,0,0,0,35,39,7.1,192.577472,210.63161,33.208869,-82.950487,510,1091,3.63359713333333,1.38752043577778,21.27,3.1062,1.36806,20,4.87,4.225,1428,15858,21206,37546,17378,9083.6,1196.8,84,0,311.6,0,149.4,6199,665,NA,1149.21997070312,17.2399997711182
"154","29168114010478",65,85.1,128.8,155.71,0,0,0,0,193.8,240.81,6,8,13,16,0,0,0,0,19,24,7.8,114.342874,132.397012,32.255231,-84.569786,430,1095,2.85756180021281,0.226541262442194,20.9948333333333,2.74729889502762,0.221347127071823,20,4.685,4.185,1012.82872928177,5632.29281767956,4602.72375690608,50212.4751381216,15353.546961326,17820.4337016575,329.587845303867,0,0,314.207182320442,24.0651933701657,0,4089.91988950276,789.545856353591,NA,1269.43994140625,17.8500003814697
"155","29168208010478",54.3,118.4,7.3,7.2,0,0,0,0,61.6,125.6,8,16,1,1,0,0,0,0,9,17,6.8,36.108276,114.342874,33.034296,-84.754711,930,1096,2.80643143703704,1.42403084740741,22.7516666666667,2.1565,1.40869,20,5.23,4.58,1056,4864,2370,22250,8447,997.4,897.5,0,0,87.6,19.1,43.8,1719.8,1336.7,NA,1219.07995605469,16.5400009155273
"156","29175373010478",196.4,205.7,134.3,159.6,0,0,0,0,330.7,365.3,19,19,19,22,0,0,0,0,38,41,4.4,228.685748,234.703794,35.24497,-76.85437,30,1153,14.852044875,0.5449229425,28.5725,12.0927,0.44137,20,3.5,2.955,2927,4756,4885,22298,56158,125,3107.1,0,0,148.6,0,203.1,3003.5,795.5,NA,1304.17004394531,17.1200008392334
"157","29176103010478",48.9,53.87,111.3,143.9,0,0,0,0,160.2,197.77,5,5,11,14,0,0,0,0,16,19,5.2,96.288736,108.324828,35.334715,-77.144217,30,1158,9.32226579317373,0.538336042515899,24.4873333333333,8.01325082872928,0.480154475138122,20,3.895,3.54,1870.09944751381,9714.24309392265,6124.4861878453,33482.5303867403,38395.9447513812,236.771270718232,3106.59889502762,0,0,139.428729281768,42.0861878453039,392.468508287293,3859.57348066298,6188.69392265193,NA,1272.73999023438,16.7800006866455
"158","29176839010478",103.9,108.8,130.3,137.2,9.1,9,0,0,243.3,255,7,7,14,14,1,1,0,0,22,22,3.5,132.397012,120.36092,35.387956,-82.963992,4850,1162,0.49711356,0.0278155908,3.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549.91003417969,9.5600004196167
"159","29177017010478",64.9,90,0,0,0,0,0,0,64.9,90,8,11,0,0,0,0,0,0,8,11,5.8,42.126322,66.198506,34.951724,-79.198419,240,1164,3.06211055222222,0.0823269578444444,22.5823333333333,2.6726,0.06846,20,4.695,4.255,0,1282,478,2412,11124,952.9,690.8,221.6,0,111.9,16.3,195.6,1428.5,871.2,NA,1163.81994628906,16.4500007629395
"160","29177127010478",280.2,308.23,91.5,97.12,0,0,0,0,371.7,405.35,26,26,9,9,0,0,0,0,35,35,5.5,210.63161,162.487242,35.5619,-78.540439,250,1166,4.16908792871905,0.315048376132085,23.2596666666667,3.88211049723757,0.303877679558011,20,4.845,4.42,1204.18232044199,7095.64640883978,15909.2541436464,66994.729281768,9499.95027624309,8758.98121546961,473.716574585635,0,0,416.40773480663,40.5889502762431,231.666850828729,2373.03480662983,367.862430939226,NA,1176.53002929688,15.6499996185303
"161","29179458010478",55.9,54.5,157.5,180.2,0,0,0,0,213.4,234.7,4,4,16,18,0,0,0,0,20,22,4,114.342874,132.397012,35.795187,-77.872441,140,1176,6.39508859259259,0.304979102222222,22.3283333333333,6.2587,0.29918,20,3.935,3.49,1393,6545,5201,14756,20874,660.8,2220.4,0,0,224.7,68.6,422.8,2559.2,1152.2,NA,1176.27001953125,15.8000001907349
"162","30808092010478",193.1,202.3,54,54.8,0,0,33.5,34.3,280.6,291.4,18,18,5,5,0,0,5,5,28,28,4,168.505288,168.505288,36.765617,-80.0454,1050,1200,7.13220973333333,0.495811333333333,20.635,6.25,0.4644,20,4.61,4.015,3611,31751,4861,8280,31620,890.9,2886.4,128.7,50.2,219.6,50.2,257,4325.8,1330.1,NA,1211.73999023438,13.6499996185303
"163","30837679010478",146.5,165.3,11.1,12.3,0,0,0,0,157.6,177.6,16,17,2,2,0,0,0,0,18,19,4.6,108.324828,102.306782,37.219677,-79.887039,1010,1206,2.08593146423573,0.0495928809355433,20.254,1.71979723756906,0.0396359116022099,20,4.865,4.185,2883.17127071823,30697.9723756906,46307.9226519337,37701.2044198895,39433.4917127072,961.941436464088,907.354143646409,173.681215469613,29.5226519337017,121.294475138122,42.0226519337017,42.0226519337017,6684.05303867403,NA,NA,1120.38000488281,13.5500001907349
"164","30854098010478",75.6,77.5,163.8,171.4,7,7.1,0,0,246.4,256,8,8,18,18,1,1,0,0,27,27,3.1,162.487242,174.523334,39.081742,-78.449838,970,1213,7.23455093333333,0.5323523475,20.3175,6.7974,0.5123,20,4.455,4.03,4539,36195,11116,64213,96580,55555.7,1632.7,532.7,27.9,415.5,40.5,1064.5,27220.7,122.6,NA,928.169982910156,11.5200004577637
"165","30865176010478",7.5,19.8,34.8,43.1,0,0,0,0,42.3,62.9,1,3,3,4,0,0,0,0,4,7,5.1,24.072184,42.126322,37.632898,-79.044145,650,1217,9.18429261481481,0.454453446666667,20.2116666666667,8.797,0.44,20,6.4,5.955,3351,42360,79221,484650,1699,2019,931.4,0,0,6.1,29.1,89.4,2375.1,NA,NA,1119.68994140625,13.5900001525879
"166","30867747010478",285.8,299.31,27.3,35.6,0,0,0,0,313.1,334.91,29,29,5,6,0,0,0,0,34,35,5.6,204.613564,174.523334,38.175395,-79.257657,2530,1218,7.52860347330673,0.343046855728873,20.4868333333333,6.82117513812155,0.295981215469613,20,4.36,3.93,2714.90607734807,15839.3922651934,2961.90607734807,4935.81215469613,56123.408839779,20949.7795580111,809.448066298343,78.914364640884,0,202.414364640884,113.661878453039,300.586187845304,3706.67348066298,1115.8955801105,NA,1092.80004882812,10.9300003051758
"167","30875704010478",37.8,40.5,184.9,219.3,0,0,0,0,222.7,259.8,4,4,17,21,0,0,0,0,21,25,4.2,126.378966,150.45115,37.50471,-79.585845,2010,1221,4.30506952,0.080341216,20.762,2.6414,0,20,5.865,5.28,2920,76131,88908,285104,17126,1952.3,883.2,98.9,0,27.2,0,31.4,10596,1453,NA,1300.31994628906,12.2299995422363
"168","30884563010478",79.5,84.2,114.3,126.56,0,0,22.2,23.6,216,234.36,10,10,11,12,0,0,4,4,25,26,3.3,156.469196,150.45115,37.319588,-79.033585,820,1223,4.58640874074074,0.177563239814815,20.5291666666667,3.8001,0.1523,20,5.72,5.1,0,11315,7065,150765,2780,7393.4,1118.8,24.8,12.4,201.9,102.7,118.6,2087.8,435.6,NA,1110.57995605469,13.3100004196167
"169","30888249010478",100.9,115,74.8,78.56,0,0,0,0,175.7,193.56,10,11,11,11,0,0,0,0,21,22,5.1,126.378966,114.342874,36.662112,-80.78397,2610,1225,6.49584557333333,0.300393206333333,20.6985,5.1567,0.2479,20,4.43,4.13,1656,11985,3657,14782,24504,2797.5,1225.6,35.5,18.4,170.1,14.2,168.8,4222.6,740.8,NA,1266.7099609375,11.0600004196167
"170","30896358010478",0,11,146.9,165.5,0,0,10.1,10.6,157,187.1,0,2,23,25,0,0,2,2,25,29,4,150.45115,174.523334,37.201039,-82.300286,1770,1229,4.84781439111111,0.381324846222222,20.508,4.2639,0.357,20,4.83,4.175,294,18251,6713,45655,47107,9178.5,272.7,73.5,25.4,93.6,0,280.8,3981,537.5,NA,1086.2900390625,12.5500001907349
"171","30905013010478",39.9,44.4,118.2,132.8,0,0,0,0,158.1,177.2,5,5,14,15,0,0,0,0,19,20,5.4,114.342874,108.324828,36.863514,-78.946034,450,1233,4.31171147407407,0.200910264814815,20.5926666666667,3.1564,0.155,20,4.89,4.43,2688,30450,34062,115354,17534,3005.2,764.2,10.6,12.8,112.6,10.6,293.6,7533.6,638.6,NA,1124.56994628906,13.9499998092651
"172","54954576010478",0,5.1,0,0,0,0,0,0,0,5.1,0,1,0,0,0,0,0,0,0,1,5,0,6.018046,34.759008,-78.583406,80,2085,0.25366583125,0.012955190625,0.275166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.51000976562,16.5900001525879
"173","54966037010478",143.3,162.2,107.2,154.8,0,0,0,0,250.5,317,14,14,13,20,0,0,0,0,27,34,5.2,168.505288,204.613564,34.366865,-78.434586,60,2091,5.41834087833333,0.292494245333333,20.2328333333333,4.9194,0.2769,20,4.41,4.045,905,6219,5258,22276,46341,480.7,1781.7,45.2,0,84.8,33.9,311.3,2975.3,2812.9,NA,1253.98999023438,16.8899993896484
"174","59418668010478",102.5,108.65,0,0,0,0,0,0,102.5,108.65,8,8,0,0,0,0,0,0,8,8,7,0,0,35.841654,-93.527038,1810,2360,4.95506083333333,0.32241206,20.635,4.2228,0.2945,20,5.01,4.33,2099,20614,40606,39678,45926,30911.8,282.4,75.2,27.3,183.5,0,74.3,2299.5,1952.6,NA,1307.85998535156,13.9200000762939
"175","59432764010478",153.4,153.4,0,0,0,0,0,0,153.4,153.4,12,12,0,0,0,0,0,0,12,12,8,0,0,34.460737,-94.417623,860,2364,3.07683882222222,0.163823079259259,20.2328333333333,2.9666,0.1596,20,5.25,4.62,2663,6727,21009,122872,7057,20889.8,579.5,25.5,8.5,44.7,168.4,251.5,1097,690,NA,1437.48999023438,15.6700000762939
"176","59529396010478",186.9,204.26,0,0,0,0,0,0,186.9,204.26,16,16,0,0,0,0,0,0,16,16,7.6,0,0,34.8176,-94.416192,1080,2367,6.15374696176796,0.336054057309392,20.5715,4.19872928176796,0.281027624309392,20,5.73,5.205,3303.95027624309,14496.0220994475,35266.6850828729,202012.182320442,3992.43093922652,17870.8591160221,270.577348066298,11.8259668508287,11.8259668508287,63.3011049723757,67.4723756906077,27.8232044198895,1426.63812154696,1347.33977900553,NA,1389.93005371094,15.4700002670288
"177","59535446010478",98.2,110.52,0,0,0,0,0,0,98.2,110.52,9,9,0,0,0,0,0,0,9,9,8.5,0,0,33.10359,-92.507896,270,2369,4.16527165583794,0.191233639656231,20.3386666666667,3.20863314917127,0.161924861878453,20,4.825,4.33,4424.23756906077,21543.5690607735,78797.7458563536,332874.657458564,23700.6906077348,14866.9121546961,1238.35966850829,636.019337016575,147.354143646409,253.323756906077,111.549171270718,2475.51767955801,4437.92596685083,435.760220994475,NA,1403.28002929688,17.5
"178","59540709010478",67.9,76.1,0,0,0,0,0,0,67.9,76.1,8,8,0,0,0,0,0,0,8,8,7.2,0,0,35.266449,-91.768863,300,2371,3.30638575,0.19670396,20.4445,2.887,0.1828,20,5.31,4.635,1822,22914,37119,91921,19960,27188.3,741.6,209.4,10.7,151,53.5,80.4,3765.6,1465.2,NA,1268.25,16
"179","59559464010478",53.5,58.6,0,0,0,0,0,0,53.5,58.6,6,6,0,0,0,0,0,0,6,6,7.1,0,0,35.622628,-91.795535,930,2372,3.3456638,0.14709502,20.4656666666667,2.8352,0.1336,20,4.795,4.13,871,9745,3306,18054,41612,9227.7,1003.3,34,0,41.9,0,112.1,1811.9,1849,NA,1279.71997070312,15.3999996185303
"180","59561344010478",97.9,118.3,46.9,53.9,0,0,0,0,144.8,172.2,9,9,4,4,0,0,0,0,13,13,8.4,0,0,33.184879,-93.223517,310,2373,3.71143002222222,0.134465399777778,20.254,3.1255,0.1205,20,4.725,4.02,2145,14165,27165,21880,94955,4738,1241.5,153,109.5,292,0,171.5,1926,2325.5,NA,1334.76000976562,17.4099998474121
"181","59561693010478",32.4,38.28,20.7,22.59,0,0,0,0,53.1,60.87,4,4,3,3,0,0,0,0,7,7,8.3,0,0,33.129217,-93.09578,300,2374,2.5424062162963,0.0859409504444444,20.2751666666667,2.1858,0.0732,20,6.855,6.22,1383,9639,20034,166296,1641,2981.4,512.1,246.9,33.6,57.3,61.2,99,1189.5,NA,290.4,1361.48999023438,17.4200000762939
"182","59563012010478",133,140.69,80.4,85.23,0,0,0,0,213.4,225.92,9,9,7,7,0,0,0,0,16,16,7.6,0,0,35.284775,-92.487093,380,2375,4.62812468541667,0.229010759916667,20.3598333333333,4.0348,0.2104,20,5.23,4.64,1240,9172,11432,113392,10900,16692.8,471.2,57.2,14,24.8,14,28,1352,1346.8,NA,1267.35998535156,15.9200000762939
"183","59565402010478",167.8,178,19,20.6,0,0,0,0,186.8,198.6,8,8,1,1,0,0,0,0,9,9,8.6,0,0,35.182454,-90.736609,340,2376,2.31637034666667,0.139919126666667,20.508,1.9254,0.1232,20,4.965,4.315,1346,22476,21916,37164,28220,13236,766,104.4,65.8,207.2,31,40.8,1221.2,7861.6,NA,1267.19995117188,15.8500003814697
"184","59567553010478",0,0,119.6,148.7,15,15.78,0,0,134.6,164.48,0,0,10,10,1,1,0,0,11,11,8.9,0,0,33.827845,-91.153928,130,2377,3.47527949461019,0.360644360715777,20.254,3.43079337016575,0.358353591160221,20,6.065,5.83,21891.1160220994,26569.0607734807,94861.9668508287,472602.784530387,1078.93922651934,12504.4397790055,755.257458563536,0,7.61767955801105,142.404419889503,43.3745856353591,92.6585635359116,40624.7049723757,NA,NA,1316.17004394531,17.2299995422363
"185","59568866010478",9.8,12.5,3.7,5.2,0,0,0,0,13.5,17.7,1,1,1,1,0,0,0,0,2,2,8.3,0,0,33.78822,-91.730853,240,2378,3.72561826455494,0.239328890657459,20.127,2.8729955801105,0.208733701657459,20,4.895,4.245,988.292817679558,10145.7182320442,10054.6740331492,24023.1049723757,26499.9447513812,6670.92762430939,1887.79723756906,119.383425414365,55.9375690607735,206.950276243094,16.8,626.388397790055,2095.96906077348,798.329834254144,NA,1341.93994140625,17.2399997711182
"186","59569141010478",50.4,67.91,0,0,0,0,0,0,50.4,67.91,7,7,0,0,0,0,0,0,7,7,8.1,0,0,33.443683,-91.836867,190,2379,3.22863067780847,0.120230138996317,20.5503333333333,2.80402099447514,0.107173480662983,20,5.015,4.385,1978.67403314917,11909.9005524862,38247.8674033149,148482.386740331,26859.0939226519,39856.0651933702,1218.3270718232,126.52044198895,81.1734806629834,217.52044198895,0,557.469613259669,3074.99116022099,580.296132596685,NA,1377.46997070312,17.2600002288818
"187","59574316010478",44.5,51.8,49.1,55,0,0,0,0,93.6,106.8,4,4,5,5,0,0,0,0,9,9,8.3,0,0,34.06253,-92.252625,230,2380,2.93366330539186,0.116340539375895,20.2963333333333,2.6540546961326,0.108939779005525,20,4.64,4.19,1153.92817679558,4623.72928176796,4534.95027624309,13314.4640883978,17292.4917127072,5970.46685082873,1324.19171270718,0,12.1044198895028,87.9574585635359,24.2088397790055,146.054696132597,1473.4729281768,819.834254143646,NA,1347.30004882812,16.8799991607666
"188","59574583010478",70.49,79.4,5.75,6.6,0,0,0,0,76.24,86,6,6,1,1,0,0,0,0,7,7,8.6,0,0,35.971391,-90.669902,380,2381,0.24939371,0.009447784,0.0635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213.03002929688,15.5200004577637
"189","59581082010478",86.6,113.43,0,0,0,0,0,0,86.6,113.43,13,13,0,0,0,0,0,0,13,13,8.7,0,0,34.360257,-92.192966,360,2383,2.07856758532228,0.0366106258563536,21.4393333333333,1.58792044198895,0.0229657458563536,20,5.835,5.235,1386.1546961326,4150.25414364641,6114.65745856354,83841.3922651934,1505.08839779006,3708.15801104972,346.12817679558,46.7524861878453,0,22.9657458563536,0,66.4342541436464,386.31270718232,426.097790055249,NA,1328.67004394531,16.8600006103516
"190","59602896010478",54.3,63.9,0,0,0,0,0,0,54.3,63.9,5,5,0,0,0,0,0,0,5,5,9,0,0,33.147689,-91.949384,140,2385,2.64856042865562,0.110347033642726,20.254,2.07632044198895,0.0910276243093922,20,4.995,4.26,4926.40883977901,12760.8839779006,39955.9116022099,102024.309392265,44058.8950276243,16162.7071823204,1377.27071823204,152.651933701657,124.950276243094,117.790055248619,13.3812154696133,355.24861878453,4909.62430939226,376.552486187845,NA,1434.13000488281,17.2299995422363
"191","59604725010478",173.8,186,0,0,0,0,0,0,173.8,186,13,13,0,0,0,0,0,0,13,13,7.2,0,0,36.376755,-94.470507,1150,2386,0.60374657,0.020379309,0.169333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187.61999511719,14.5500001907349
"192","59607092010478",61.2,71.9,16.9,20.1,0,0,0,0,78.1,92,4,4,3,3,0,0,0,0,7,7,8.1,0,0,33.718159,-92.507434,290,2387,4.49027625,0.157005347222222,20.5291666666667,3.5246,0.1368,20,5.88,5.195,2790,10182,13658,117976,4836,8778,788.2,29.6,14.8,46.2,59.2,88.8,1501.8,NA,NA,1376.48999023438,16.8199996948242
"193","61345593010478",83.9,95.9,152.2,164.64,0,0,6.3,6.7,242.4,267.24,8,9,16,17,0,0,1,1,25,27,6.2,144.433104,150.45115,32.853176,-82.796721,410,2486,4.5677175,0.162093375,20.635,4.0848,0.1389,20,5.335,4.66,3129,4497,9744,64911,8112,3567,879,13.5,17.4,273.9,0,0,1430.7,1102.5,NA,1173.16003417969,17.7199993133545
"194","61348066010478",76.9,80.1,127.4,145.51,0,0,0,0,204.3,225.61,6,6,9,11,0,0,0,0,15,17,5.6,96.288736,84.252644,34.798639,-84.960648,1190,2488,5.04060211222222,0.317068575333333,20.2963333333333,4.3935,0.2935,20,5.295,4.71,2783,19178,15566,61551,16491,16753.8,1039.6,101.2,43.2,101.2,0,25.3,2737.5,1089.1,NA,1360.05004882812,15.5600004196167
